guitar,181,harp,264
violin,431,guitar,195
harp,527,piano,201
violin,132,guitar,138
harp,69,piano,14
guitar,251,violin,445
guitar,560,violin,77
piano,175,harp,584
piano,278,harp,282
harp,304,guitar,108
guitar,457,piano,186
guitar,406,piano,508
piano,198,harp,390
violin,497,harp,171
guitar,185,piano,155
piano,129,violin,80
piano,294,guitar,268
piano,377,violin,375
piano,110,harp,583
violin,155,guitar,317
guitar,105,violin,481
guitar,381,harp,260
harp,475,violin,224
guitar,295,harp,574
violin,213,guitar,584
guitar,237,violin,302
piano,520,guitar,320
guitar,250,violin,435
guitar,351,violin,569
piano,300,harp,437
piano,479,harp,414
violin,301,piano,120
harp,178,piano,162
violin,300,piano,373
harp,462,guitar,407
guitar,316,violin,478
harp,262,piano,425
piano,106,violin,97
piano,229,guitar,256
guitar,94,violin,187
violin,505,harp,166
harp,86,violin,488
violin,517,piano,30
piano,134,violin,524
violin,258,piano,64
guitar,16,harp,199
harp,289,guitar,482
guitar,145,piano,561
violin,496,guitar,88
harp,240,violin,222
piano,568,harp,321
guitar,268,harp,251
guitar,449,piano,536
piano,462,guitar,267
piano,333,violin,564
guitar,553,harp,455
guitar,594,harp,399
guitar,283,violin,515
violin,17,guitar,413
piano,28,harp,347
violin,449,harp,379
violin,117,guitar,411
violin,443,guitar,80
violin,406,piano,282
violin,120,harp,2
harp,543,guitar,70
piano,423,harp,468
harp,164,guitar,330
violin,506,piano,552
piano,545,harp,426
harp,9,violin,119
guitar,220,harp,505
guitar,127,violin,85
harp,37,guitar,362
piano,0,harp,10
guitar,213,violin,555
violin,7,guitar,4
guitar,272,piano,421
violin,77,piano,220
piano,24,violin,419
violin,214,piano,111
piano,427,guitar,561
harp,379,piano,231
violin,255,guitar,402
piano,64,guitar,189
violin,560,guitar,226
piano,387,harp,400
violin,52,piano,138
violin,508,piano,485
piano,542,harp,292
guitar,13,harp,271
violin,102,harp,39
violin,143,harp,81
harp,394,violin,512
piano,273,violin,589
violin,561,harp,371
harp,571,violin,544
harp,416,violin,40
harp,596,violin,41
harp,32,guitar,275
violin,523,piano,159
violin,398,piano,90
piano,219,harp,418
guitar,446,violin,145
violin,233,harp,366
harp,589,piano,510
violin,215,guitar,542
violin,134,guitar,82
guitar,384,harp,380
harp,398,violin,99
harp,191,violin,579
violin,344,piano,9
guitar,570,piano,194
violin,295,guitar,96
guitar,86,violin,76
violin,110,harp,296
violin,333,guitar,522
guitar,537,harp,161
piano,132,guitar,188
guitar,572,harp,278
piano,160,violin,452
violin,56,harp,239
piano,443,violin,301
piano,96,guitar,28
piano,378,violin,72
violin,515,guitar,549
harp,420,piano,445
harp,300,violin,32
guitar,132,harp,526
piano,16,violin,561
guitar,59,violin,466
guitar,186,harp,497
harp,448,guitar,180
guitar,148,harp,471
violin,499,piano,354
guitar,595,harp,29
piano,221,harp,588
harp,511,piano,87
piano,367,violin,491
violin,267,guitar,396
harp,475,piano,589
violin,389,piano,342
piano,393,violin,269
violin,148,harp,419
guitar,16,piano,149
violin,188,harp,60
piano,298,guitar,414
harp,430,guitar,494
guitar,423,harp,486
violin,270,piano,405
piano,205,violin,589
violin,335,piano,591
guitar,227,piano,482
guitar,424,piano,586
guitar,594,piano,426
violin,567,harp,360
harp,178,guitar,57
violin,72,harp,466
guitar,233,harp,318
harp,371,violin,183
piano,144,violin,80
violin,42,guitar,312
piano,68,violin,55
harp,549,guitar,242
piano,76,violin,477
harp,54,violin,307
guitar,229,harp,376
guitar,6,piano,418
guitar,275,harp,560
harp,89,guitar,281
guitar,354,harp,203
piano,172,violin,300
harp,528,guitar,139
piano,510,guitar,345
guitar,506,piano,365
harp,110,violin,357
violin,403,guitar,24
violin,464,harp,60
harp,54,guitar,162
violin,82,guitar,545
violin,229,piano,282
harp,154,piano,164
piano,338,guitar,511
piano,39,guitar,492
guitar,175,harp,328
guitar,588,harp,530
guitar,280,violin,226
violin,476,guitar,375
harp,499,guitar,251
guitar,408,piano,487
guitar,419,harp,560
harp,250,guitar,6
harp,144,violin,415
piano,149,violin,396
harp,243,violin,397
guitar,298,harp,296
harp,0,violin,552
violin,599,piano,509
harp,582,violin,136
harp,166,guitar,342
piano,64,violin,580
violin,313,harp,308
guitar,568,harp,341
piano,268,guitar,79
guitar,201,harp,502
violin,484,harp,584
guitar,487,piano,445
guitar,115,harp,73
harp,115,piano,163
guitar,125,harp,175
piano,497,violin,84
harp,462,guitar,450
piano,549,guitar,115
piano,589,guitar,403
harp,87,guitar,9
guitar,163,piano,238
violin,70,harp,174
violin,247,guitar,192
violin,203,harp,122
violin,490,guitar,432
guitar,46,piano,504
harp,222,guitar,502
piano,95,guitar,106
harp,31,piano,492
violin,442,guitar,548
piano,262,violin,132
guitar,175,violin,390
harp,2,violin,213
guitar,543,harp,559
guitar,108,harp,290
piano,111,harp,294
piano,64,harp,573
violin,330,piano,500
guitar,88,violin,27
guitar,552,violin,499
harp,591,violin,50
harp,89,piano,228
guitar,134,violin,456
piano,332,violin,361
piano,342,guitar,60
harp,523,piano,215
violin,422,piano,422
guitar,104,violin,542
violin,497,guitar,434
violin,509,harp,169
piano,322,violin,473
harp,31,guitar,176
piano,26,harp,478
piano,65,harp,132
violin,327,piano,97
violin,124,harp,209
harp,502,violin,156
harp,381,violin,21
violin,418,piano,471
guitar,569,piano,161
violin,270,piano,420
violin,534,harp,36
harp,96,violin,280
piano,596,violin,187
guitar,353,piano,18
harp,260,violin,409
guitar,303,violin,17
harp,130,piano,478
piano,317,harp,390
harp,366,guitar,488
violin,552,harp,445
guitar,322,piano,511
piano,164,harp,251
violin,180,guitar,76
violin,524,piano,91
violin,243,guitar,340
violin,397,harp,447
harp,448,violin,417
piano,548,harp,424
harp,134,piano,253
guitar,498,harp,483
guitar,578,violin,3
piano,108,harp,574
guitar,433,piano,43
guitar,261,piano,151
piano,360,violin,319
guitar,395,piano,582
piano,463,harp,451
piano,475,violin,255
guitar,479,violin,396
guitar,138,violin,102
piano,483,violin,528
guitar,133,violin,113
harp,231,violin,457
harp,206,guitar,519
piano,320,guitar,92
guitar,98,piano,224
piano,584,harp,400
guitar,559,harp,278
piano,518,guitar,247
guitar,97,piano,267
harp,410,piano,139
piano,162,violin,59
harp,75,violin,316
piano,189,violin,488
violin,500,harp,176
violin,214,piano,596
violin,534,piano,365
violin,244,guitar,441
violin,111,guitar,213
guitar,404,piano,420
violin,591,guitar,285
violin,149,harp,427
harp,333,piano,271
guitar,526,harp,171
violin,43,piano,531
violin,82,harp,542
guitar,539,piano,251
harp,238,piano,489
piano,174,violin,179
harp,214,piano,74
guitar,198,piano,170
guitar,61,violin,326
harp,132,guitar,583
piano,70,violin,262
guitar,327,piano,587
guitar,584,violin,101
violin,192,piano,61
harp,409,piano,299
guitar,300,violin,455
violin,301,piano,336
guitar,190,harp,540
guitar,271,piano,484
piano,22,harp,369
violin,372,piano,284
piano,580,violin,135
guitar,273,harp,176
piano,276,harp,137
guitar,366,violin,372
violin,575,guitar,50
violin,592,piano,427
guitar,325,harp,79
violin,332,piano,174
piano,218,harp,277
harp,140,violin,109
harp,318,guitar,198
piano,45,guitar,504
piano,16,guitar,314
piano,370,harp,164
piano,34,harp,513
piano,137,violin,573
harp,570,violin,264
violin,278,harp,541
guitar,532,harp,298
violin,534,harp,441
harp,68,guitar,495
guitar,332,piano,480
violin,428,guitar,85
guitar,394,piano,161
harp,299,piano,27
piano,155,guitar,323
piano,527,harp,560
guitar,311,piano,375
guitar,584,piano,580
piano,513,harp,308
harp,477,guitar,413
guitar,194,harp,186
guitar,272,violin,51
violin,224,harp,309
piano,194,harp,442
harp,498,guitar,561
piano,533,harp,370
violin,589,piano,230
harp,277,violin,52
violin,463,piano,582
violin,20,guitar,281
harp,416,violin,284
guitar,395,harp,119
harp,244,piano,515
violin,219,harp,159
guitar,31,harp,333
piano,338,harp,399
guitar,529,piano,92
guitar,59,piano,476
violin,310,piano,167
guitar,416,piano,157
violin,334,piano,582
violin,417,guitar,467
harp,400,violin,319
harp,204,piano,363
piano,390,guitar,519
guitar,276,violin,201
guitar,507,piano,74
violin,141,piano,589
piano,145,guitar,53
harp,594,piano,399
harp,270,guitar,575
violin,373,harp,19
harp,196,piano,381
piano,491,violin,163
piano,20,violin,511
violin,110,piano,594
guitar,77,piano,433
harp,423,guitar,168
piano,578,harp,228
violin,148,harp,110
piano,63,harp,353
piano,484,violin,12
violin,189,piano,85
piano,157,violin,480
violin,202,harp,228
guitar,224,harp,472
violin,539,harp,45
piano,218,violin,290
guitar,481,piano,510
piano,15,guitar,524
piano,598,guitar,77
harp,213,guitar,448
harp,114,piano,419
guitar,142,violin,23
harp,534,violin,40
guitar,412,violin,414
violin,435,piano,551
violin,9,harp,264
harp,195,piano,73
harp,101,violin,263
harp,232,violin,490
violin,226,guitar,272
violin,85,piano,290
harp,577,piano,403
guitar,566,harp,251
violin,263,harp,67
harp,191,guitar,513
piano,357,violin,114
harp,273,violin,159
piano,584,harp,432
harp,195,piano,598
piano,358,violin,35
guitar,420,piano,552
violin,7,harp,471
guitar,509,piano,401
piano,366,guitar,487
violin,572,guitar,599
guitar,132,harp,575
violin,230,guitar,300
violin,534,harp,473
violin,319,harp,155
violin,421,harp,597
piano,324,violin,457
piano,212,harp,332
piano,57,guitar,493
violin,417,guitar,546
harp,199,guitar,159
violin,397,harp,391
violin,588,guitar,53
violin,74,harp,505
guitar,481,violin,188
harp,303,guitar,90
harp,11,piano,165
guitar,548,violin,581
violin,345,harp,498
harp,141,piano,52
violin,135,piano,413
piano,17,violin,402
violin,594,harp,561
piano,478,violin,163
harp,207,guitar,314
harp,223,piano,87
piano,274,harp,65
harp,124,guitar,145
harp,386,violin,382
violin,266,piano,110
harp,157,piano,547
guitar,67,violin,433
harp,442,guitar,163
harp,118,piano,194
piano,240,harp,508
piano,30,violin,222
guitar,380,piano,555
violin,520,piano,70
guitar,527,piano,540
harp,290,guitar,42
harp,231,guitar,211
piano,41,guitar,332
piano,15,violin,68
harp,378,piano,462
violin,62,guitar,260
piano,239,harp,464
guitar,15,harp,354
violin,588,piano,180
guitar,218,piano,314
piano,258,violin,558
violin,595,piano,393
harp,43,guitar,152
guitar,155,piano,477
guitar,531,violin,482
violin,97,guitar,197
piano,227,violin,456
piano,161,violin,476
harp,185,guitar,557
piano,447,violin,86
piano,256,harp,276
guitar,576,piano,201
guitar,179,harp,324
harp,474,violin,399
harp,452,piano,403
piano,185,harp,47
guitar,156,piano,224
harp,464,guitar,131
harp,333,violin,74
harp,35,violin,222
violin,133,guitar,390
piano,497,violin,510
violin,544,guitar,342
violin,193,piano,136
violin,348,harp,182
guitar,470,piano,451
guitar,102,violin,41
guitar,192,harp,297
piano,427,guitar,351
guitar,96,piano,107
guitar,56,harp,334
guitar,253,harp,384
guitar,464,harp,33
violin,237,guitar,540
guitar,303,violin,116
harp,402,violin,586
piano,479,harp,8
violin,380,guitar,359
harp,32,piano,464
harp,201,piano,174
harp,445,piano,73
harp,405,piano,154
harp,257,guitar,586
piano,160,guitar,185
guitar,26,harp,245
harp,201,guitar,20
guitar,7,violin,471
harp,547,guitar,5
violin,111,piano,145
violin,305,guitar,541
violin,225,harp,58
guitar,592,piano,304
violin,332,guitar,276
piano,143,harp,250
guitar,79,harp,56
guitar,595,piano,492
harp,373,guitar,348
guitar,193,violin,154
guitar,144,piano,185
piano,422,violin,456
harp,553,piano,515
piano,246,harp,22
harp,143,violin,192
harp,265,violin,377
guitar,437,violin,225
guitar,475,violin,314
piano,561,harp,248
violin,105,harp,190
piano,71,violin,130
harp,478,piano,51
piano,263,guitar,238
harp,308,violin,494
piano,66,violin,45
piano,231,guitar,401
harp,573,piano,266
violin,599,piano,54
harp,267,violin,112
piano,430,guitar,291
piano,8,violin,455
violin,144,harp,411
violin,274,guitar,123
piano,200,guitar,275
violin,447,harp,388
guitar,277,harp,45
piano,45,harp,539
harp,264,guitar,21
guitar,231,harp,185
violin,480,guitar,402
violin,64,harp,554
piano,182,harp,390
harp,481,piano,262
piano,219,violin,557
violin,470,guitar,346
piano,150,violin,110
harp,482,piano,12
piano,263,violin,82
violin,218,piano,453
piano,88,harp,332
guitar,353,violin,99
piano,43,violin,385
violin,494,guitar,492
piano,335,violin,512
guitar,249,violin,137
guitar,140,violin,255
piano,172,guitar,472
guitar,438,harp,56
piano,581,guitar,560
harp,516,guitar,454
piano,56,guitar,500
violin,147,harp,377
violin,357,harp,55
piano,36,harp,269
violin,0,guitar,22
violin,17,harp,444
harp,38,violin,209
violin,280,guitar,132
harp,554,violin,237
harp,515,violin,172
violin,567,harp,408
guitar,79,harp,577
piano,570,violin,233
harp,565,guitar,445
harp,152,piano,109
piano,151,guitar,594
harp,325,guitar,550
harp,66,piano,552
guitar,504,harp,75
guitar,522,piano,282
piano,53,guitar,54
harp,442,piano,417
piano,254,harp,175
piano,384,guitar,261
violin,196,guitar,584
violin,301,harp,131
harp,33,piano,531
guitar,298,piano,521
piano,408,guitar,382
piano,70,violin,83
harp,301,violin,231
guitar,417,piano,205
harp,78,guitar,341
violin,94,piano,350
guitar,110,piano,526
violin,538,guitar,596
violin,590,harp,215
piano,355,harp,391
guitar,450,harp,419
harp,591,violin,182
piano,169,violin,279
violin,518,piano,10
piano,147,guitar,565
violin,345,guitar,248
guitar,470,violin,200
guitar,149,violin,525
piano,463,harp,239
piano,282,guitar,334
harp,335,piano,80
violin,184,guitar,122
harp,442,piano,513
violin,304,guitar,356
harp,261,piano,573
violin,267,guitar,11
violin,90,harp,599
piano,300,harp,110
harp,213,piano,446
guitar,239,piano,417
guitar,565,piano,598
violin,565,harp,215
harp,227,piano,236
guitar,468,piano,486
harp,414,violin,218
harp,460,piano,410
violin,524,guitar,446
harp,232,piano,48
piano,77,guitar,480
piano,375,guitar,286
piano,249,guitar,200
piano,477,harp,82
piano,297,violin,363
piano,515,violin,107
piano,260,guitar,223
guitar,125,violin,205
piano,53,guitar,345
guitar,435,piano,281
harp,400,piano,448
violin,16,harp,268
piano,318,violin,237
harp,102,piano,429
piano,124,guitar,564
guitar,187,piano,255
violin,529,harp,391
piano,560,guitar,175
violin,288,guitar,49
guitar,499,harp,222
guitar,534,violin,375
piano,23,harp,292
violin,574,harp,28
piano,408,harp,265
harp,218,guitar,172
guitar,515,harp,361
violin,476,guitar,576
violin,339,piano,440
piano,27,violin,15
harp,565,piano,287
guitar,165,piano,204
violin,332,piano,395
harp,120,violin,258
guitar,67,piano,113
piano,385,harp,297
piano,404,guitar,491
harp,379,violin,213
guitar,534,piano,553
piano,115,violin,149
guitar,292,piano,176
piano,382,harp,597
guitar,84,harp,397
harp,46,guitar,340
guitar,425,piano,425
harp,128,guitar,248
harp,322,violin,542
piano,30,guitar,190
violin,499,guitar,594
piano,374,violin,245
piano,572,violin,104
piano,76,violin,510
guitar,31,violin,57
piano,66,guitar,373
violin,111,guitar,388
guitar,238,piano,294
piano,207,harp,581
guitar,348,violin,254
piano,88,guitar,135
harp,522,guitar,441
piano,209,violin,512
harp,380,piano,536
guitar,395,violin,31
violin,553,piano,433
harp,129,piano,353
violin,370,guitar,146
guitar,171,piano,314
piano,532,guitar,419
piano,32,violin,68
harp,484,guitar,284
piano,564,violin,159
piano,158,guitar,445
piano,154,guitar,338
harp,573,piano,147
guitar,92,harp,285
harp,28,guitar,510
guitar,137,piano,474
guitar,233,harp,54
violin,317,harp,464
violin,56,harp,112
violin,183,guitar,275
piano,89,violin,434
harp,365,piano,350
violin,486,guitar,525
violin,400,harp,404
guitar,391,harp,351
guitar,287,piano,522
piano,181,guitar,548
violin,50,guitar,260
violin,361,piano,567
violin,555,piano,142
piano,584,guitar,193
violin,313,harp,383
harp,71,piano,128
piano,219,guitar,5
guitar,227,harp,16
piano,501,violin,69
piano,548,harp,258
piano,575,guitar,553
harp,269,violin,479
piano,480,guitar,0
harp,390,guitar,142
guitar,376,piano,89
piano,34,harp,493
harp,123,piano,56
guitar,391,violin,491
violin,175,guitar,51
piano,4,guitar,208
piano,400,violin,461
piano,25,guitar,251
guitar,1,violin,149
violin,467,harp,69
violin,291,harp,153
harp,585,piano,273
harp,352,violin,4
violin,405,piano,435
harp,44,violin,411
violin,169,guitar,593
piano,551,violin,42
harp,456,violin,534
harp,111,guitar,597
guitar,436,violin,178
piano,133,harp,311
harp,524,piano,318
guitar,377,piano,202
violin,103,guitar,110
harp,580,guitar,560
piano,586,guitar,200
guitar,110,piano,543
piano,554,violin,106
piano,178,violin,221
piano,166,violin,552
harp,406,piano,501
violin,100,guitar,568
guitar,575,harp,61
violin,573,harp,93
piano,434,harp,120
violin,35,guitar,409
violin,323,harp,328
piano,566,guitar,109
piano,409,violin,128
harp,446,piano,67
guitar,564,piano,503
piano,320,guitar,579
guitar,369,violin,563
piano,576,harp,162
violin,467,piano,425
guitar,254,violin,357
violin,523,harp,45
violin,352,guitar,202
piano,563,guitar,160
violin,224,harp,445
piano,413,violin,94
harp,552,violin,65
violin,473,harp,570
guitar,523,piano,458
harp,201,guitar,474
guitar,542,violin,288
piano,243,harp,566
guitar,533,piano,508
harp,76,guitar,17
piano,280,violin,287
violin,473,harp,266
piano,356,harp,0
guitar,159,harp,398
guitar,209,harp,149
violin,256,harp,56
harp,113,piano,204
harp,405,piano,102
piano,371,guitar,595
guitar,88,piano,436
harp,187,piano,51
guitar,586,harp,229
piano,270,violin,99
harp,528,violin,353
guitar,541,piano,322
harp,359,violin,4
guitar,461,piano,230
violin,270,harp,303
guitar,518,violin,198
guitar,389,piano,579
harp,373,guitar,434
guitar,389,harp,217
guitar,348,harp,521
guitar,13,violin,186
harp,340,guitar,327
violin,24,guitar,528
piano,322,violin,312
guitar,294,piano,222
guitar,172,violin,3
guitar,394,harp,166
piano,511,harp,174
harp,37,guitar,462
guitar,103,violin,192
violin,596,piano,554
guitar,570,harp,437
guitar,370,piano,111
violin,484,guitar,168
guitar,265,harp,242
guitar,326,piano,529
harp,341,guitar,553
violin,531,piano,380
violin,260,piano,305
violin,312,piano,440
violin,132,piano,50
violin,507,piano,353
harp,95,violin,105
guitar,512,harp,557
guitar,514,violin,60
piano,301,guitar,169
violin,408,piano,296
violin,239,harp,597
harp,137,guitar,453
piano,442,harp,205
harp,106,guitar,443
harp,168,piano,271
harp,508,guitar,440
piano,534,violin,374
guitar,149,violin,591
violin,16,guitar,550
violin,422,harp,279
violin,354,piano,581
piano,232,violin,479
guitar,408,violin,30
harp,370,piano,322
guitar,429,harp,181
piano,80,harp,549
guitar,56,harp,321
piano,265,violin,226
violin,53,harp,3
violin,88,guitar,319
violin,233,harp,336
violin,555,harp,179
harp,271,piano,54
harp,76,violin,295
violin,265,harp,42
harp,170,violin,306
guitar,33,violin,129
violin,383,guitar,16
piano,206,guitar,203
guitar,161,harp,143
piano,416,guitar,323
guitar,451,harp,124
harp,106,violin,462
piano,495,violin,361
guitar,405,harp,376
piano,213,guitar,575
piano,536,harp,99
harp,320,violin,437
violin,565,harp,459
guitar,359,piano,429
violin,545,harp,413
violin,530,harp,195
violin,351,guitar,74
piano,62,guitar,508
harp,4,guitar,437
piano,507,guitar,97
piano,595,guitar,284
harp,26,piano,54
piano,492,harp,297
guitar,558,harp,245
harp,239,violin,489
harp,314,piano,197
harp,42,guitar,329
harp,161,guitar,434
violin,231,harp,272
violin,559,guitar,465
piano,489,harp,116
guitar,570,violin,195
harp,393,guitar,283
violin,250,guitar,338
guitar,22,piano,326
guitar,251,violin,301
violin,162,guitar,80
guitar,435,harp,47
violin,541,piano,156
guitar,38,violin,54
piano,117,guitar,369
harp,557,violin,315
piano,258,harp,197
violin,581,harp,304
violin,111,harp,418
piano,84,violin,523
guitar,404,piano,303
guitar,510,piano,206
piano,510,guitar,552
harp,283,violin,356
violin,194,harp,363
piano,539,harp,334
piano,15,guitar,455
piano,336,violin,240
violin,13,piano,358
harp,144,violin,414
piano,357,guitar,575
guitar,560,piano,567
violin,566,guitar,486
harp,150,violin,358
harp,449,guitar,482
violin,142,harp,399
harp,139,violin,230
harp,48,violin,452
piano,473,guitar,281
violin,46,guitar,587
piano,533,guitar,16
guitar,353,harp,304
violin,539,guitar,588
piano,394,harp,430
violin,176,piano,405
harp,126,piano,348
harp,419,violin,151
guitar,442,harp,95
piano,593,guitar,358
violin,290,harp,111
violin,239,guitar,336
guitar,2,piano,570
guitar,482,harp,400
piano,215,violin,584
piano,468,guitar,417
harp,579,violin,13
guitar,489,violin,206
piano,572,guitar,596
guitar,582,harp,596
violin,235,guitar,290
guitar,182,violin,29
harp,418,guitar,73
guitar,571,violin,23
guitar,31,piano,338
harp,511,violin,69
guitar,570,piano,218
harp,269,piano,77
guitar,335,piano,185
piano,564,violin,273
piano,97,guitar,240
harp,113,violin,486
piano,351,harp,43
piano,435,guitar,142
harp,561,guitar,261
piano,566,harp,422
guitar,168,harp,265
harp,333,guitar,514
harp,559,piano,253
guitar,165,violin,259
guitar,469,harp,469
piano,499,harp,69
piano,369,violin,180
harp,46,piano,551
guitar,539,violin,426
harp,309,violin,273
violin,360,guitar,68
violin,430,guitar,31
harp,512,violin,181
piano,296,violin,29
piano,351,violin,481
harp,88,piano,233
guitar,572,harp,119
piano,427,harp,559
violin,222,guitar,491
harp,511,violin,309
piano,339,harp,480
violin,92,piano,132
harp,467,piano,443
piano,297,violin,60
piano,339,violin,447
piano,539,violin,484
harp,548,piano,91
violin,465,harp,598
piano,284,guitar,553
violin,108,piano,414
guitar,422,harp,571
guitar,434,violin,211
guitar,467,piano,169
guitar,255,harp,72
violin,574,harp,153
harp,311,guitar,133
piano,279,harp,357
guitar,134,violin,522
guitar,190,harp,452
guitar,367,piano,595
piano,20,guitar,548
guitar,231,violin,315
violin,386,guitar,357
guitar,21,piano,18
harp,551,guitar,71
piano,334,violin,589
violin,146,harp,209
piano,329,guitar,351
harp,326,guitar,326
violin,182,guitar,454
piano,332,guitar,257
harp,376,guitar,485
guitar,581,violin,309
guitar,162,violin,568
piano,114,guitar,498
harp,122,piano,68
violin,15,guitar,389
guitar,257,piano,216
guitar,379,violin,236
guitar,128,harp,509
harp,131,piano,569
piano,208,harp,518
harp,258,guitar,177
guitar,317,violin,363
violin,541,harp,321
piano,482,guitar,358
violin,590,guitar,193
violin,39,harp,396
harp,498,violin,524
violin,42,guitar,592
piano,440,violin,541
violin,93,guitar,294
harp,502,violin,213
guitar,223,piano,554
harp,473,violin,202
violin,67,guitar,91
guitar,558,violin,2
harp,533,guitar,115
guitar,366,harp,301
guitar,526,harp,364
piano,360,violin,503
piano,339,violin,125
guitar,442,piano,262
guitar,1,piano,393
guitar,527,piano,307
harp,339,violin,351
piano,204,violin,14
piano,93,guitar,106
guitar,458,violin,37
violin,356,piano,6
guitar,315,violin,0
violin,17,guitar,370
violin,570,guitar,234
violin,7,harp,461
guitar,384,harp,55
violin,87,harp,137
guitar,55,harp,5
violin,384,guitar,306
violin,301,piano,404
violin,561,guitar,509
harp,192,piano,373
guitar,358,violin,51
harp,12,guitar,389
piano,10,violin,80
violin,372,piano,480
piano,80,violin,514
piano,348,harp,560
piano,192,guitar,473
violin,387,harp,397
guitar,308,piano,277
piano,177,harp,527
guitar,453,harp,216
piano,372,guitar,464
violin,479,guitar,459
violin,385,harp,84
harp,341,guitar,176
violin,359,piano,87
guitar,470,piano,497
guitar,50,violin,599
violin,189,guitar,347
guitar,363,piano,553
harp,168,guitar,146
harp,188,piano,159
guitar,17,piano,139
violin,438,harp,549
piano,252,guitar,97
harp,446,guitar,89
violin,475,guitar,453
guitar,125,harp,146
piano,119,harp,296
guitar,469,violin,422
harp,83,piano,224
violin,71,guitar,73
harp,95,piano,564
violin,457,piano,50
piano,72,harp,211
guitar,330,harp,493
violin,393,guitar,511
violin,327,piano,258
piano,563,violin,348
piano,514,violin,448
guitar,561,violin,288
violin,387,harp,544
piano,209,harp,271
guitar,509,harp,514
violin,254,guitar,534
guitar,16,harp,184
guitar,441,harp,555
piano,301,harp,215
piano,132,harp,4
piano,140,guitar,482
piano,269,harp,107
guitar,83,piano,289
guitar,462,harp,394
violin,433,guitar,248
harp,571,piano,240
piano,470,violin,462
harp,14,violin,40
piano,159,harp,396
guitar,208,piano,132
harp,388,piano,582
piano,133,guitar,65
violin,116,harp,266
piano,178,violin,147
piano,4,harp,525
guitar,435,harp,215
harp,136,violin,594
harp,512,piano,418
guitar,201,piano,151
piano,199,violin,98
piano,212,violin,142
violin,373,piano,51
harp,469,guitar,111
harp,43,piano,396
violin,544,piano,387
guitar,15,piano,101
violin,24,guitar,71
piano,569,harp,331
harp,11,piano,10
harp,240,violin,44
violin,66,piano,41
guitar,588,piano,233
piano,38,guitar,10
piano,93,harp,83
piano,476,violin,164
violin,402,harp,385
guitar,530,piano,292
guitar,461,harp,372
guitar,82,piano,538
piano,410,guitar,340
violin,229,harp,17
piano,280,harp,421
guitar,265,piano,354
piano,216,guitar,320
violin,211,guitar,202
piano,152,harp,428
harp,320,violin,435
piano,481,harp,325
harp,74,violin,556
violin,339,piano,307
harp,252,guitar,219
violin,28,piano,493
guitar,501,violin,153
guitar,176,harp,231
piano,265,guitar,134
harp,455,violin,258
guitar,468,harp,512
violin,206,piano,446
harp,413,violin,121
violin,280,guitar,478
guitar,239,violin,59
piano,164,guitar,188
violin,288,harp,508
violin,384,harp,52
harp,473,violin,360
violin,123,piano,375
guitar,211,piano,133
violin,490,piano,437
guitar,400,violin,487
harp,461,piano,180
harp,405,violin,483
violin,338,piano,267
guitar,91,piano,247
guitar,94,violin,429
harp,36,violin,392
violin,302,harp,400
guitar,376,harp,164
piano,122,harp,128
piano,594,violin,308
guitar,42,piano,403
piano,589,harp,262
piano,213,violin,146
violin,108,harp,250
guitar,174,violin,346
guitar,557,piano,361
violin,589,piano,201
piano,61,harp,501
guitar,48,piano,599
violin,580,piano,492
piano,301,harp,168
harp,363,violin,99
violin,96,guitar,547
violin,395,harp,359
guitar,551,harp,537
guitar,335,violin,502
piano,75,violin,465
violin,385,piano,258
violin,259,harp,392
piano,15,harp,505
guitar,476,violin,163
guitar,461,piano,237
piano,498,guitar,474
harp,161,violin,60
violin,4,harp,75
harp,472,violin,137
piano,162,guitar,317
violin,531,piano,164
guitar,249,piano,335
guitar,394,piano,150
piano,215,violin,314
harp,160,guitar,510
piano,41,violin,179
violin,428,guitar,349
guitar,122,harp,181
violin,256,piano,597
harp,179,violin,148
piano,394,violin,330
harp,546,guitar,354
harp,592,violin,502
violin,302,guitar,0
violin,361,piano,380
piano,242,guitar,128
piano,83,harp,375
violin,415,piano,444
violin,165,piano,237
harp,12,violin,256
guitar,364,piano,224
guitar,399,piano,56
harp,278,piano,379
piano,598,violin,409
harp,112,violin,163
piano,91,guitar,468
violin,206,guitar,80
harp,591,guitar,406
harp,34,violin,248
guitar,151,piano,550
piano,229,harp,287
violin,32,harp,362
violin,522,harp,97
harp,438,piano,280
harp,351,piano,11
harp,284,piano,544
piano,296,guitar,329
guitar,189,violin,74
piano,92,guitar,52
piano,228,guitar,249
violin,181,harp,266
harp,82,piano,185
harp,566,piano,530
harp,453,guitar,266
guitar,231,violin,296
violin,571,piano,21
piano,109,guitar,569
piano,569,harp,75
violin,359,harp,451
violin,444,guitar,148
guitar,54,piano,179
piano,450,harp,92
harp,393,piano,330
piano,162,harp,39
piano,589,violin,90
harp,252,piano,243
guitar,18,harp,39
violin,449,piano,538
harp,318,piano,123
harp,487,guitar,450
harp,319,violin,164
piano,431,harp,567
piano,478,harp,367
harp,356,piano,407
harp,540,violin,442
guitar,366,harp,35
violin,145,harp,145
harp,86,piano,153
harp,559,piano,273
guitar,486,violin,453
violin,104,guitar,349
piano,168,guitar,342
guitar,280,violin,518
piano,132,violin,273
violin,34,piano,494
violin,327,piano,383
guitar,546,piano,173
guitar,292,piano,84
harp,540,piano,296
guitar,471,piano,580
